hall_id,building_id,floor_no,room_no,occupancy,room_type,floor_plan,price,type,name,number of students,number of floors,average room size,contract type,is_aircooled,has_vending_machine,has_wifi_in_building,has_laundry,has_main_lounge,has_floor_lounge,has_tv_in_building,has_recreational_activities,has_communal_bathrooms,has_closet_space,has_desk,has_chair,has_microfridge,has_curtains,has_tv_in_room,has_wifi_in_room,has_carpeted_flooring,has_wardrobe,has_twin_bed_mattress,has_hardwood_flooring,has_accessibility_ramps,has_private_bathroom
NCA,Apt 3819,Floor 3,4,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3819,Floor 3,13,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3819,Floor 3,14,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3819,Floor 3,15,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3819,Floor 3,16,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 1,25,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 1,26,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 1,27,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 1,28,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 1,37,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 1,38,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 1,39,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 1,40,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 2,29,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 2,30,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 2,31,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 2,32,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 2,41,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 2,42,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 2,43,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 2,44,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 3,33,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 3,34,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 3,35,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 3,36,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 3,45,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 3,46,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 3,47,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3820,Floor 3,48,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 1,50,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 1,51,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 1,52,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 1,53,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 1,61,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 1,62,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 1,63,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 1,64,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 2,53,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 2,54,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 2,55,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 2,56,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 2,65,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 2,66,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 2,67,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 2,68,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 3,57,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 3,58,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 3,59,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 3,60,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 3,69,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 3,70,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 3,71,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3821,Floor 3,72,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 1,85,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 1,86,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 1,87,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 1,88,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 1,73,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 1,74,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 1,75,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 1,76,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 2,89,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 2,90,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 2,91,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 2,92,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 2,77,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 2,78,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 2,79,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 2,80,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 3,93,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 3,94,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 3,95,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 3,96,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 3,81,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 3,82,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 3,83,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3822,Floor 3,84,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 1,97,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 1,98,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 1,99,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 1,100,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 1,109,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 1,110,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 1,111,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 1,112,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 2,113,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 2,114,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 2,115,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 2,116,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 2,101,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 2,102,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 2,103,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 2,104,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 3,105,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 3,106,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 3,107,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 3,108,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 3,117,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
NCA,Apt 3823,Floor 3,118,4,2 bedrooms,Traditional Double,"9,366",Apartment,Nichols Apartments,237,3,11 x 18,"Undergraduate Academic Year (Two Semesters), Family Annual Contract",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
